Gene,_SCORE_GRP2_,_SCORE_GRP4_,_SCORE_GRP14_,_SCORE_GRP18_,_SCORE_GRP19_,_SCORE_GRP12_,_SCORE_GRP11_,_SCORE_GRP15_,_SCORE_GRP20_,_SCORE_GRP3_,_SCORE_GRP7_,_SCORE_GRP16_,_SCORE_GRP1_,_SCORE_GRP8_,_SCORE_GRP6_,_SCORE_GRP9_,_SCORE_GRP13_,_SCORE_GRP5_,_SCORE_GRP10_,_SCORE_GRP17_,GRP1|19_GO:0080135|-6.096|regulation of cellular response to stress,GRP1|19_GO:0051052|-3.055|regulation of DNA metabolic process,GRP1|19_GO:0006282|-3.676|regulation of DNA repair,GRP1|19_GO:2000779|-2.696|regulation of double-strand break repair,GRP1|19_GO:0045738|-2.084|negative regulation of DNA repair,GRP1|19_GO:2000780|-2.167|negative regulation of double-strand break repair,GRP2|19_GO:0032446|-5.388|protein modification by small protein conjugation,GRP2|19_GO:0016567|-4.797|protein ubiquitination,GRP3|19_GO:0060322|-2.608|head development,GRP3|19_GO:0007420|-2.729|brain development,GRP3|19_GO:0021543|-2.114|pallium development,GRP3|19_GO:0021761|-3.478|limbic system development,GRP3|19_GO:0021766|-3.066|hippocampus development,GRP3|19_GO:0021542|-5.190|dentate gyrus development,GRP4|19_GO:0061024|-4.806|membrane organization,GRP4|19_GO:0010256|-5.045|endomembrane system organization,GRP5|19_GO:0019216|-3.300|regulation of lipid metabolic process,GRP5|19_GO:0046890|-4.940|regulation of lipid biosynthetic process,GRP5|19_GO:0045834|-2.351|positive regulation of lipid metabolic process,GRP5|19_GO:0046889|-2.551|positive regulation of lipid biosynthetic process,GRP5|19_GO:0019218|-3.436|regulation of steroid metabolic process,GRP5|19_GO:0050810|-4.272|regulation of steroid biosynthetic process,GRP5|19_GO:1902930|-3.919|regulation of alcohol biosynthetic process,GRP5|19_GO:0090181|-4.660|regulation of cholesterol metabolic process,GRP5|19_GO:0106118|-4.962|regulation of sterol biosynthetic process,GRP5|19_GO:0045540|-4.962|regulation of cholesterol biosynthetic process,GRP5|19_GO:1905952|-2.712|regulation of lipid localization,GRP5|19_GO:0032368|-3.344|regulation of lipid transport,GRP5|19_GO:1905954|-3.199|positive regulation of lipid localization,GRP5|19_GO:0032370|-3.290|positive regulation of lipid transport,GRP5|19_GO:0032374|-3.501|regulation of cholesterol transport,GRP5|19_GO:0032371|-3.501|regulation of sterol transport,GRP5|19_GO:0032376|-3.805|positive regulation of cholesterol transport,GRP5|19_GO:0032373|-3.805|positive regulation of sterol transport,GRP5|19_GO:0010875|-3.643|positive regulation of cholesterol efflux,GRP5|19_GO:0010874|-3.023|regulation of cholesterol efflux,GRP5|19_GO:0010883|-2.253|regulation of lipid storage,GRP5|19_GO:0010885|-3.226|regulation of cholesterol storage,GRP5|19_GO:0010745|-2.542|negative regulation of macrophage derived foam cell differentiation,GRP5|19_GO:0010887|-2.865|negative regulation of cholesterol storage,GRP5|19_GO:0106120|-2.996|positive regulation of sterol biosynthetic process,GRP5|19_GO:0045542|-2.996|positive regulation of cholesterol biosynthetic process,GRP5|19_GO:0090205|-2.452|positive regulation of cholesterol metabolic process,GRP5|19_GO:0071825|-2.435|protein-lipid complex organization,GRP5|19_GO:0071827|-2.556|plasma lipoprotein particle organization,GRP5|19_GO:0097006|-2.091|regulation of plasma lipoprotein particle levels,GRP6|19_GO:0007018|-4.960|microtubule-based movement,GRP6|19_GO:0099111|-2.337|microtubule-based transport,GRP6|19_GO:0003341|-3.896|cilium movement,GRP6|19_GO:0097722|-2.416|sperm motility,GRP6|19_GO:0030317|-2.416|flagellated sperm motility,GRP6|19_GO:0060294|-2.055|cilium movement involved in cell motility,GRP7|19_GO:0031329|-2.285|regulation of cellular catabolic process,GRP7|19_GO:0009896|-2.175|positive regulation of catabolic process,GRP7|19_GO:0031331|-2.056|positive regulation of cellular catabolic process,GRP7|19_GO:0062012|-4.507|regulation of small molecule metabolic process,GRP7|19_GO:0062013|-4.291|positive regulation of small molecule metabolic process,GRP7|19_GO:0045913|-2.237|positive regulation of carbohydrate metabolic process,GRP8|19_GO:0098609|-2.873|cell-cell adhesion,GRP8|19_GO:0098742|-4.337|cell-cell adhesion via plasma-membrane adhesion molecules,GRP8|19_GO:0007156|-2.519|homophilic cell adhesion via plasma membrane adhesion molecules,GRP8|19_GO:0016339|-3.455|calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,GRP8|19_GO:0007157|-2.288|heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,GRP9|19_GO:0002064|-2.603|epithelial cell development,GRP9|19_GO:0003158|-3.563|endothelium development,GRP9|19_GO:0045446|-4.188|endothelial cell differentiation,GRP10|19_GO:1903018|-2.031|regulation of glycoprotein metabolic process,GRP10|19_GO:0010559|-2.219|regulation of glycoprotein biosynthetic process,GRP10|19_GO:0060049|-4.069|regulation of protein glycosylation,GRP10|19_GO:0060050|-3.314|positive regulation of protein glycosylation,GRP10|19_GO:0035268|-2.756|protein mannosylation,GRP10|19_GO:0035269|-3.226|protein O-linked mannosylation,GRP10|19_GO:0097502|-2.691|mannosylation,GRP11|19_GO:0031344|-3.578|regulation of cell projection organization,GRP11|19_GO:0120035|-3.752|regulation of plasma membrane bounded cell projection organization,GRP11|19_GO:0010975|-3.857|regulation of neuron projection development,GRP11|19_GO:0045926|-2.192|negative regulation of growth,GRP11|19_GO:0030308|-3.136|negative regulation of cell growth,GRP11|19_GO:0031345|-2.483|negative regulation of cell projection organization,GRP11|19_GO:0010977|-2.973|negative regulation of neuron projection development,GRP11|19_GO:0050771|-2.569|negative regulation of axonogenesis,GRP12|19_GO:0000902|-3.846|cell morphogenesis,GRP12|19_GO:0031175|-3.382|neuron projection development,GRP12|19_GO:0032989|-2.902|cellular anatomical entity morphogenesis,GRP12|19_GO:0120039|-3.085|plasma membrane bounded cell projection morphogenesis,GRP12|19_GO:0048812|-3.143|neuron projection morphogenesis,GRP12|19_GO:0048858|-3.028|cell projection morphogenesis,GRP12|19_GO:0048667|-2.202|cell morphogenesis involved in neuron differentiation,GRP12|19_GO:0050803|-2.152|regulation of synapse structure or activity,GRP12|19_GO:0050807|-2.233|regulation of synapse organization,GRP12|19_GO:0048813|-2.001|dendrite morphogenesis,GRP13|19_GO:0022411|-3.705|cellular component disassembly,GRP13|19_GO:0042594|-2.245|response to starvation,GRP13|19_GO:1903008|-3.840|organelle disassembly,GRP13|19_GO:0016236|-2.054|macroautophagy,GRP13|19_GO:0007033|-2.084|vacuole organization,GRP13|19_GO:1905037|-2.056|autophagosome organization,GRP13|19_GO:0000045|-2.237|autophagosome assembly,GRP13|19_GO:0000422|-2.031|autophagy of mitochondrion,GRP13|19_GO:0061709|-3.136|reticulophagy,GRP14|19_GO:0006974|-3.687|DNA damage response,GRP14|19_GO:0006259|-2.697|DNA metabolic process,GRP14|19_GO:0006281|-3.236|DNA repair,GRP15|19_GO:0008610|-3.360|lipid biosynthetic process,GRP15|19_GO:0006644|-3.567|phospholipid metabolic process,GRP15|19_GO:0046486|-3.206|glycerolipid metabolic process,GRP15|19_GO:0006650|-3.302|glycerophospholipid metabolic process,GRP15|19_GO:0008654|-3.212|phospholipid biosynthetic process,GRP15|19_GO:0045017|-3.573|glycerolipid biosynthetic process,GRP15|19_GO:0046474|-3.468|glycerophospholipid biosynthetic process,GRP15|19_GO:0046488|-2.198|phosphatidylinositol metabolic process,GRP15|19_GO:0006661|-2.288|phosphatidylinositol biosynthetic process,GRP15|19_GO:0030258|-2.501|lipid modification,GRP16|19_GO:0031401|-2.249|positive regulation of protein modification process,GRP16|19_GO:0045937|-2.336|positive regulation of phosphate metabolic process,GRP16|19_GO:0010562|-2.336|positive regulation of phosphorus metabolic process,GRP16|19_GO:0001934|-2.171|positive regulation of protein phosphorylation,GRP16|19_GO:0031400|-3.054|negative regulation of protein modification process,GRP16|19_GO:0010563|-3.264|negative regulation of phosphorus metabolic process,GRP16|19_GO:0045936|-3.278|negative regulation of phosphate metabolic process,GRP16|19_GO:0042326|-3.331|negative regulation of phosphorylation,GRP16|19_GO:0001933|-3.190|negative regulation of protein phosphorylation,GRP16|19_GO:0051348|-2.201|negative regulation of transferase activity,GRP16|19_GO:0033673|-2.731|negative regulation of kinase activity,GRP16|19_GO:0006469|-2.428|negative regulation of protein kinase activity,GRP16|19_GO:0071901|-3.006|negative regulation of protein serine/threonine kinase activity,GRP16|19_GO:0045859|-2.202|regulation of protein kinase activity,GRP16|19_GO:0071900|-3.146|regulation of protein serine/threonine kinase activity,GRP16|19_GO:0043405|-2.651|regulation of MAP kinase activity,GRP16|19_GO:0045860|-2.023|positive regulation of protein kinase activity,GRP16|19_GO:0071902|-2.187|positive regulation of protein serine/threonine kinase activity,GRP17|19_GO:0030203|-2.135|glycosaminoglycan metabolic process,GRP17|19_GO:1903510|-2.636|mucopolysaccharide metabolic process,GRP17|19_GO:0042339|-3.321|keratan sulfate metabolic process,GRP17|19_GO:0006012|-3.145|galactose metabolic process,GRP18|19_GO:1903829|-3.178|positive regulation of protein localization,GRP19|19_GO:0030001|-2.310|metal ion transport,GRP19|19_GO:0019725|-3.158|cellular homeostasis,GRP19|19_GO:0055082|-2.567|intracellular chemical homeostasis,GRP19|19_GO:0050801|-2.215|monoatomic ion homeostasis,GRP19|19_GO:0055080|-2.308|monoatomic cation homeostasis,GRP19|19_GO:0030003|-2.037|intracellular monoatomic cation homeostasis,GRP19|19_GO:0055074|-2.466|calcium ion homeostasis,GRP19|19_GO:0006874|-2.433|intracellular calcium ion homeostasis,GRP20|19_GO:0009314|-3.154|response to radiation,GRP20|19_GO:0009416|-2.979|response to light stimulus,GRP20|19_GO:0010212|-2.055|response to ionizing radiation,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
54344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0
57460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
23517,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
64802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,1,0,0,21,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,2,0,0
26108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
