Gene,_SCORE_GRP5_,_SCORE_GRP14_,_SCORE_GRP3_,_SCORE_GRP6_,_SCORE_GRP9_,_SCORE_GRP17_,_SCORE_GRP16_,_SCORE_GRP12_,_SCORE_GRP10_,_SCORE_GRP13_,_SCORE_GRP1_,_SCORE_GRP4_,_SCORE_GRP2_,_SCORE_GRP15_,_SCORE_GRP8_,_SCORE_GRP7_,_SCORE_GRP18_,_SCORE_GRP11_,_SCORE_GRP20_,_SCORE_GRP19_,GRP1|19_GO:0051668|-6.352|localization within membrane,GRP1|19_GO:0072657|-7.490|protein localization to membrane,GRP1|19_GO:0061024|-3.007|membrane organization,GRP1|19_GO:0006886|-3.318|intracellular protein transport,GRP1|19_GO:0090150|-4.110|establishment of protein localization to membrane,GRP1|19_GO:0072594|-2.204|establishment of protein localization to organelle,GRP1|19_GO:0006839|-2.753|mitochondrial transport,GRP1|19_GO:0007006|-3.129|mitochondrial membrane organization,GRP1|19_GO:0007007|-5.697|inner mitochondrial membrane organization,GRP1|19_GO:0090151|-3.693|establishment of protein localization to mitochondrial membrane,GRP1|19_GO:0045039|-5.278|protein insertion into mitochondrial inner membrane,GRP1|19_GO:0006626|-2.544|protein targeting to mitochondrion,GRP1|19_GO:0072655|-2.289|establishment of protein localization to mitochondrion,GRP1|19_GO:0070585|-2.093|protein localization to mitochondrion,GRP2|19_GO:0046903|-5.445|secretion,GRP2|19_GO:0140352|-6.116|export from cell,GRP2|19_GO:0032940|-5.623|secretion by cell,GRP2|19_GO:0006887|-5.527|exocytosis,GRP2|19_GO:0051046|-6.219|regulation of secretion,GRP2|19_GO:1903530|-6.865|regulation of secretion by cell,GRP2|19_GO:0010817|-3.158|regulation of hormone levels,GRP2|19_GO:0070201|-4.229|regulation of establishment of protein localization,GRP2|19_GO:0051223|-3.507|regulation of protein transport,GRP2|19_GO:0050708|-4.241|regulation of protein secretion,GRP2|19_GO:1903829|-2.185|positive regulation of protein localization,GRP2|19_GO:1904951|-2.402|positive regulation of establishment of protein localization,GRP2|19_GO:0051047|-3.071|positive regulation of secretion,GRP2|19_GO:1903532|-3.315|positive regulation of secretion by cell,GRP2|19_GO:0046883|-3.772|regulation of hormone secretion,GRP2|19_GO:0090276|-3.212|regulation of peptide hormone secretion,GRP2|19_GO:0050796|-3.692|regulation of insulin secretion,GRP2|19_GO:0002791|-3.169|regulation of peptide secretion,GRP2|19_GO:0090087|-3.141|regulation of peptide transport,GRP2|19_GO:0050714|-2.545|positive regulation of protein secretion,GRP2|19_GO:0046887|-2.590|positive regulation of hormone secretion,GRP2|19_GO:0090277|-2.379|positive regulation of peptide hormone secretion,GRP2|19_GO:0032024|-2.862|positive regulation of insulin secretion,GRP2|19_GO:0002793|-2.346|positive regulation of peptide secretion,GRP2|19_GO:0017157|-2.660|regulation of exocytosis,GRP2|19_GO:1903305|-2.163|regulation of regulated secretory pathway,GRP2|19_GO:0017158|-3.301|regulation of calcium ion-dependent exocytosis,GRP2|19_GO:0023061|-2.673|signal release,GRP2|19_GO:0099643|-2.022|signal release from synapse,GRP2|19_GO:0007269|-2.022|neurotransmitter secretion,GRP3|19_GO:0099536|-5.020|synaptic signaling,GRP3|19_GO:0099537|-4.744|trans-synaptic signaling,GRP3|19_GO:0098916|-4.330|anterograde trans-synaptic signaling,GRP3|19_GO:0007268|-4.330|chemical synaptic transmission,GRP3|19_GO:0099505|-2.549|regulation of presynaptic membrane potential,GRP4|19_GO:0007005|-4.756|mitochondrion organization,GRP4|19_GO:1901137|-2.318|carbohydrate derivative biosynthetic process,GRP4|19_GO:0006091|-3.245|generation of precursor metabolites and energy,GRP4|19_GO:0015980|-3.025|energy derivation by oxidation of organic compounds,GRP4|19_GO:0045333|-3.241|cellular respiration,GRP4|19_GO:0022900|-2.924|electron transport chain,GRP4|19_GO:0022904|-2.283|respiratory electron transport chain,GRP4|19_GO:0033108|-4.290|mitochondrial respiratory chain complex assembly,GRP4|19_GO:0032981|-3.580|mitochondrial respiratory chain complex I assembly,GRP4|19_GO:0010257|-3.580|NADH dehydrogenase complex assembly,GRP4|19_GO:0009060|-2.326|aerobic respiration,GRP4|19_GO:0006119|-2.974|oxidative phosphorylation,GRP4|19_GO:0015986|-2.289|proton motive force-driven ATP synthesis,GRP4|19_GO:0042776|-2.494|proton motive force-driven mitochondrial ATP synthesis,GRP4|19_GO:0006754|-2.075|ATP biosynthetic process,GRP5|19_GO:0043604|-4.126|amide biosynthetic process,GRP5|19_GO:0006518|-3.351|peptide metabolic process,GRP5|19_GO:0043043|-4.241|peptide biosynthetic process,GRP5|19_GO:0006412|-3.965|translation,GRP5|19_GO:0002181|-4.626|cytoplasmic translation,GRP6|19_GO:1990778|-4.594|protein localization to cell periphery,GRP6|19_GO:0072659|-3.099|protein localization to plasma membrane,GRP7|19_GO:0031099|-3.876|regeneration,GRP7|19_GO:0031100|-2.445|animal organ regeneration,GRP7|19_GO:0002062|-2.075|chondrocyte differentiation,GRP7|19_GO:0042246|-2.445|tissue regeneration,GRP8|19_GO:0051952|-3.506|regulation of amine transport,GRP8|19_GO:0050433|-3.759|regulation of catecholamine secretion,GRP8|19_GO:0014059|-3.390|regulation of dopamine secretion,GRP8|19_GO:0051588|-2.593|regulation of neurotransmitter transport,GRP8|19_GO:0046928|-2.955|regulation of neurotransmitter secretion,GRP8|19_GO:0051590|-2.888|positive regulation of neurotransmitter transport,GRP8|19_GO:0001956|-3.285|positive regulation of neurotransmitter secretion,GRP9|19_GO:0051129|-3.659|negative regulation of cellular component organization,GRP9|19_GO:0031345|-3.212|negative regulation of cell projection organization,GRP9|19_GO:0010977|-3.316|negative regulation of neuron projection development,GRP10|19_GO:0001501|-2.975|skeletal system development,GRP10|19_GO:0048706|-3.644|embryonic skeletal system development,GRP10|19_GO:0006029|-2.885|proteoglycan metabolic process,GRP11|19_GO:0002443|-2.164|leukocyte mediated immunity,GRP11|19_GO:0002444|-3.386|myeloid leukocyte mediated immunity,GRP11|19_GO:0002448|-3.638|mast cell mediated immunity,GRP11|19_GO:0043303|-2.591|mast cell degranulation,GRP11|19_GO:0002279|-2.591|mast cell activation involved in immune response,GRP11|19_GO:0045576|-2.429|mast cell activation,GRP11|19_GO:0043299|-2.105|leukocyte degranulation,GRP12|19_GO:0030029|-3.563|actin filament-based process,GRP12|19_GO:0097435|-2.794|supramolecular fiber organization,GRP12|19_GO:0055002|-2.310|striated muscle cell development,GRP12|19_GO:0030239|-2.354|myofibril assembly,GRP13|19_GO:0098660|-2.389|inorganic ion transmembrane transport,GRP13|19_GO:0042391|-2.911|regulation of membrane potential,GRP13|19_GO:0006813|-2.167|potassium ion transport,GRP13|19_GO:0071805|-2.300|potassium ion transmembrane transport,GRP13|19_GO:0001508|-3.342|action potential,GRP13|19_GO:0070252|-2.227|actin-mediated cell contraction,GRP14|19_GO:0000278|-3.288|mitotic cell cycle,GRP14|19_GO:1903047|-2.053|mitotic cell cycle process,GRP15|19_GO:0007188|-2.183|adenylate cyclase-modulating G protein-coupled receptor signaling pathway,GRP15|19_GO:0007193|-3.130|adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,"GRP15|19_GO:0007187|-2.706|G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",GRP15|19_GO:1902075|-2.372|cellular response to salt,GRP15|19_GO:0019233|-2.469|sensory perception of pain,GRP15|19_GO:1905145|-2.077|cellular response to acetylcholine,GRP15|19_GO:0095500|-2.133|acetylcholine receptor signaling pathway,GRP15|19_GO:1905144|-2.024|response to acetylcholine,GRP16|19_GO:0001775|-2.400|cell activation,GRP16|19_GO:0045321|-2.306|leukocyte activation,GRP16|19_GO:0046649|-2.224|lymphocyte activation,GRP16|19_GO:0022407|-3.022|regulation of cell-cell adhesion,GRP16|19_GO:1903037|-2.963|regulation of leukocyte cell-cell adhesion,GRP16|19_GO:0045785|-2.172|positive regulation of cell adhesion,GRP16|19_GO:0022409|-2.411|positive regulation of cell-cell adhesion,GRP16|19_GO:1903039|-2.308|positive regulation of leukocyte cell-cell adhesion,GRP17|19_GO:0007423|-2.863|sensory organ development,GRP17|19_GO:0060041|-2.460|retina development in camera-type eye,GRP18|19_GO:0061383|-2.077|trabecula morphogenesis,GRP18|19_GO:0060343|-2.833|trabecula formation,GRP19|19_GO:0045931|-2.814|positive regulation of mitotic cell cycle,GRP20|19_GO:0046395|-2.163|carboxylic acid catabolic process,GRP20|19_GO:0016054|-2.163|organic acid catabolic process,GRP20|19_GO:0072329|-2.298|monocarboxylic acid catabolic process,GRP20|19_GO:0009062|-2.753|fatty acid catabolic process,GRP20|19_GO:0019395|-2.111|fatty acid oxidation,GRP20|19_GO:0006635|-2.596|fatty acid beta-oxidation,GRP20|19_GO:0034440|-2.005|lipid oxidation,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
10040,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
9047,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
5125,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,17,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
6742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57823,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0
79085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.07142857142857142,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,36,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0
57381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0
9308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
57707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
